split,city,sample_id,view_index,condition,level,snr_db,objects
train,aachen,aachen_000097_000019,3,MotionBlur,15.0,22.216821622564325,10
train,aachen,aachen_000098_000019,0,Clean,,,12
train,aachen,aachen_000098_000019,1,MotionBlur,25.0,20.224372818516905,12
train,aachen,aachen_000098_000019,2,SevereJPEG,80.0,31.397260540294305,12
train,aachen,aachen_000098_000019,3,SevereJPEG,60.0,29.242078882853498,12
train,aachen,aachen_000099_000019,0,Clean,,,27
train,aachen,aachen_000099_000019,1,SevereJPEG,40.0,26.913090766556834,27
train,aachen,aachen_000099_000019,2,SevereJPEG,20.0,24.02564964316618,27
train,aachen,aachen_000099_000019,3,SevereJPEG,5.0,16.908593950546887,27
train,aachen,aachen_000100_000019,0,Clean,,,18
train,aachen,aachen_000100_000019,1,GaussNoise,5.0,21.91654340319775,18
train,aachen,aachen_000100_000019,2,GaussNoise,10.0,15.948763457652085,18
train,aachen,aachen_000100_000019,3,GaussNoise,20.0,10.091739466884086,18
train,aachen,aachen_000101_000019,0,Clean,,,22
train,aachen,aachen_000101_000019,1,GaussNoise,35.0,5.747954641144912,22
train,aachen,aachen_000101_000019,2,GaussNoise,50.0,3.1386123371688326,22
train,aachen,aachen_000101_000019,3,LowLight,0.8,13.730947782426849,22
train,aachen,aachen_000102_000019,0,Clean,,,26
train,aachen,aachen_000102_000019,1,LowLight,0.6,7.844276390077836,26
train,aachen,aachen_000102_000019,2,LowLight,0.4,4.359931453245406,26
train,aachen,aachen_000102_000019,3,LowLight,0.25,2.441372644335576,26
train,aachen,aachen_000103_000019,0,Clean,,,14
train,aachen,aachen_000103_000019,1,LowLight,0.1,0.8542242615532529,14
train,aachen,aachen_000103_000019,2,MotionBlur,3.0,37.723416244540545,14
train,aachen,aachen_000103_000019,3,MotionBlur,5.0,30.803619594187175,14
train,aachen,aachen_000104_000019,0,Clean,,,14
train,aachen,aachen_000104_000019,1,MotionBlur,9.0,26.499123432362627,14
train,aachen,aachen_000104_000019,2,MotionBlur,15.0,22.640883090526,14
train,aachen,aachen_000104_000019,3,MotionBlur,25.0,19.88543657340588,14
train,aachen,aachen_000105_000019,0,Clean,,,9
train,aachen,aachen_000105_000019,1,SevereJPEG,80.0,30.791834507841358,9
train,aachen,aachen_000105_000019,2,SevereJPEG,60.0,28.845213388861826,9
train,aachen,aachen_000105_000019,3,SevereJPEG,40.0,27.52753817542168,9
train,aachen,aachen_000106_000019,0,Clean,,,22
train,aachen,aachen_000106_000019,1,SevereJPEG,20.0,22.999517218088492,22
train,aachen,aachen_000106_000019,2,SevereJPEG,5.0,16.057248021778477,22
train,aachen,aachen_000106_000019,3,GaussNoise,5.0,22.524797257824257,22
train,aachen,aachen_000107_000019,0,Clean,,,36
train,aachen,aachen_000107_000019,1,GaussNoise,10.0,15.792658815076308,36
train,aachen,aachen_000107_000019,2,GaussNoise,20.0,10.000806364709065,36
train,aachen,aachen_000107_000019,3,GaussNoise,35.0,5.571534313347612,36
train,aachen,aachen_000108_000019,0,Clean,,,25
train,aachen,aachen_000108_000019,1,GaussNoise,50.0,3.823644426690451,25
train,aachen,aachen_000108_000019,2,LowLight,0.8,13.755685609331493,25
train,aachen,aachen_000108_000019,3,LowLight,0.6,7.847223359221921,25
train,aachen,aachen_000109_000019,0,Clean,,,32
train,aachen,aachen_000109_000019,1,LowLight,0.4,4.352122454098517,32
train,aachen,aachen_000109_000019,2,LowLight,0.25,2.435697686361937,32
train,aachen,aachen_000109_000019,3,LowLight,0.1,0.851760894633409,32
train,aachen,aachen_000110_000019,0,Clean,,,23
train,aachen,aachen_000110_000019,1,MotionBlur,3.0,32.79182886239988,23
train,aachen,aachen_000110_000019,2,MotionBlur,5.0,25.93528844058014,23
train,aachen,aachen_000110_000019,3,MotionBlur,9.0,22.43150888073614,23
train,aachen,aachen_000111_000019,0,Clean,,,33
train,aachen,aachen_000111_000019,1,MotionBlur,15.0,19.43744226374239,33
train,aachen,aachen_000111_000019,2,MotionBlur,25.0,17.103107480776952,33
train,aachen,aachen_000111_000019,3,SevereJPEG,80.0,28.90146645329935,33
train,aachen,aachen_000112_000019,0,Clean,,,12
train,aachen,aachen_000112_000019,1,SevereJPEG,60.0,29.99397318139004,12
train,aachen,aachen_000112_000019,2,SevereJPEG,40.0,28.69949973523692,12
train,aachen,aachen_000112_000019,3,SevereJPEG,20.0,25.194170586393277,12
train,aachen,aachen_000113_000019,0,Clean,,,16
train,aachen,aachen_000113_000019,1,SevereJPEG,5.0,16.50144074857671,16
train,aachen,aachen_000113_000019,2,GaussNoise,5.0,21.269510337648377,16
train,aachen,aachen_000113_000019,3,GaussNoise,10.0,15.306043742977785,16
train,aachen,aachen_000114_000019,0,Clean,,,12
train,aachen,aachen_000114_000019,1,GaussNoise,20.0,9.344083444481576,12
train,aachen,aachen_000114_000019,2,GaussNoise,35.0,4.99936054699471,12
train,aachen,aachen_000114_000019,3,GaussNoise,50.0,2.412731109429,12
train,aachen,aachen_000115_000019,0,Clean,,,17
train,aachen,aachen_000115_000019,1,LowLight,0.8,13.706627387435814,17
train,aachen,aachen_000115_000019,2,LowLight,0.6,7.822329127949476,17
train,aachen,aachen_000115_000019,3,LowLight,0.4,4.345643122700259,17
train,aachen,aachen_000116_000019,0,Clean,,,24
train,aachen,aachen_000116_000019,1,LowLight,0.25,2.4370635842022383,24
train,aachen,aachen_000116_000019,2,LowLight,0.1,0.8530464531500577,24
train,aachen,aachen_000116_000019,3,MotionBlur,3.0,36.615297470796364,24
train,aachen,aachen_000117_000019,0,Clean,,,37
train,aachen,aachen_000117_000019,1,MotionBlur,5.0,29.343456804910662,37
train,aachen,aachen_000117_000019,2,MotionBlur,9.0,25.952639696592694,37
train,aachen,aachen_000117_000019,3,MotionBlur,15.0,22.564812556319048,37
train,aachen,aachen_000118_000019,0,Clean,,,39
train,aachen,aachen_000118_000019,1,MotionBlur,25.0,17.686929711750007,39
train,aachen,aachen_000118_000019,2,SevereJPEG,80.0,30.189365458259807,39
train,aachen,aachen_000118_000019,3,SevereJPEG,60.0,28.323681811901604,39
train,aachen,aachen_000119_000019,0,Clean,,,24
train,aachen,aachen_000119_000019,1,SevereJPEG,40.0,27.100470060919413,24
train,aachen,aachen_000119_000019,2,SevereJPEG,20.0,24.0945134830087,24
train,aachen,aachen_000119_000019,3,SevereJPEG,5.0,16.800907676066824,24
train,aachen,aachen_000120_000019,0,Clean,,,28
train,aachen,aachen_000120_000019,1,GaussNoise,5.0,22.3461397454102,28
train,aachen,aachen_000120_000019,2,GaussNoise,10.0,16.39188035908347,28
train,aachen,aachen_000120_000019,3,GaussNoise,20.0,10.589174380959198,28
train,aachen,aachen_000121_000019,0,Clean,,,11
train,aachen,aachen_000121_000019,1,GaussNoise,35.0,6.462600851169903,11
train,aachen,aachen_000121_000019,2,GaussNoise,50.0,3.8426279587139796,11
train,aachen,aachen_000121_000019,3,LowLight,0.8,13.7536498052455,11
train,aachen,aachen_000122_000019,0,Clean,,,20
train,aachen,aachen_000122_000019,1,LowLight,0.6,7.862048085775012,20
train,aachen,aachen_000122_000019,2,LowLight,0.4,4.372175714810615,20
train,aachen,aachen_000122_000019,3,LowLight,0.25,2.448623911775661,20
train,aachen,aachen_000123_000019,0,Clean,,,22
train,aachen,aachen_000123_000019,1,LowLight,0.1,0.8582796477809909,22
train,aachen,aachen_000123_000019,2,MotionBlur,3.0,35.590971325441956,22
train,aachen,aachen_000123_000019,3,MotionBlur,5.0,29.53769639375045,22
train,aachen,aachen_000124_000019,0,Clean,,,34
train,aachen,aachen_000124_000019,1,MotionBlur,9.0,23.30195376463545,34
train,aachen,aachen_000124_000019,2,MotionBlur,15.0,20.032573736377593,34
train,aachen,aachen_000124_000019,3,MotionBlur,25.0,17.648127084022555,34
train,aachen,aachen_000125_000019,0,Clean,,,12
train,aachen,aachen_000125_000019,1,SevereJPEG,80.0,32.29918417729916,12
train,aachen,aachen_000125_000019,2,SevereJPEG,60.0,30.36528716554652,12
train,aachen,aachen_000125_000019,3,SevereJPEG,40.0,29.129854632460507,12
train,aachen,aachen_000126_000019,0,Clean,,,14
train,aachen,aachen_000126_000019,1,SevereJPEG,20.0,23.500865610486574,14
train,aachen,aachen_000126_000019,2,SevereJPEG,5.0,16.53307170908785,14
train,aachen,aachen_000126_000019,3,GaussNoise,5.0,22.26677756700544,14
train,aachen,aachen_000127_000019,0,Clean,,,18
train,aachen,aachen_000127_000019,1,GaussNoise,10.0,17.474985035486704,18
train,aachen,aachen_000127_000019,2,GaussNoise,20.0,11.681446135167304,18
train,aachen,aachen_000127_000019,3,GaussNoise,35.0,7.362530973495688,18
train,aachen,aachen_000128_000019,0,Clean,,,34
train,aachen,aachen_000128_000019,1,GaussNoise,50.0,4.717755804300749,34
train,aachen,aachen_000128_000019,2,LowLight,0.8,13.788300162246738,34
train,aachen,aachen_000128_000019,3,LowLight,0.6,7.863573325472508,34
train,aachen,aachen_000129_000019,0,Clean,,,21
train,aachen,aachen_000129_000019,1,LowLight,0.4,4.349019513448113,21
train,aachen,aachen_000129_000019,2,LowLight,0.25,2.4331712669490835,21
train,aachen,aachen_000129_000019,3,LowLight,0.1,0.8499268134451556,21
train,aachen,aachen_000130_000019,0,Clean,,,30
train,aachen,aachen_000130_000019,1,MotionBlur,3.0,34.04952237033487,30
train,aachen,aachen_000130_000019,2,MotionBlur,5.0,27.791245283154776,30
train,aachen,aachen_000130_000019,3,MotionBlur,9.0,24.574514382057465,30
train,aachen,aachen_000131_000019,0,Clean,,,39
train,aachen,aachen_000131_000019,1,MotionBlur,15.0,19.582298619810675,39
train,aachen,aachen_000131_000019,2,MotionBlur,25.0,17.331250817716967,39
train,aachen,aachen_000131_000019,3,SevereJPEG,80.0,29.993686991475535,39
train,aachen,aachen_000132_000019,0,Clean,,,19
train,aachen,aachen_000132_000019,1,SevereJPEG,60.0,29.06897567651896,19
train,aachen,aachen_000132_000019,2,SevereJPEG,40.0,27.8764450567135,19
train,aachen,aachen_000132_000019,3,SevereJPEG,20.0,24.845102289012615,19
train,aachen,aachen_000133_000019,0,Clean,,,13
train,aachen,aachen_000133_000019,1,SevereJPEG,5.0,16.006195960984883,13
train,aachen,aachen_000133_000019,2,GaussNoise,5.0,22.186647857067996,13
train,aachen,aachen_000133_000019,3,GaussNoise,10.0,16.22774434110931,13
train,aachen,aachen_000134_000019,0,Clean,,,21
train,aachen,aachen_000134_000019,1,GaussNoise,20.0,10.46920997681587,21
train,aachen,aachen_000134_000019,2,GaussNoise,35.0,6.143789810664348,21
train,aachen,aachen_000134_000019,3,GaussNoise,50.0,3.5330378970070946,21
train,aachen,aachen_000135_000019,0,Clean,,,14
train,aachen,aachen_000135_000019,1,LowLight,0.8,13.704407143855072,14
train,aachen,aachen_000135_000019,2,LowLight,0.6,7.822264514568507,14
train,aachen,aachen_000135_000019,3,LowLight,0.4,4.345325529344173,14
train,aachen,aachen_000136_000019,0,Clean,,,27
train,aachen,aachen_000136_000019,1,LowLight,0.25,2.445350381992062,27
train,aachen,aachen_000136_000019,2,LowLight,0.1,0.863517356726269,27
train,aachen,aachen_000136_000019,3,MotionBlur,3.0,33.46297236451443,27
train,aachen,aachen_000137_000019,0,Clean,,,29
train,aachen,aachen_000137_000019,1,MotionBlur,5.0,27.149206312638388,29
train,aachen,aachen_000137_000019,2,MotionBlur,9.0,23.54096427782568,29
train,aachen,aachen_000137_000019,3,MotionBlur,15.0,20.621992143327603,29
train,aachen,aachen_000138_000019,0,Clean,,,17
train,aachen,aachen_000138_000019,1,MotionBlur,25.0,17.982522763131094,17
train,aachen,aachen_000138_000019,2,SevereJPEG,80.0,29.5773292120254,17
train,aachen,aachen_000138_000019,3,SevereJPEG,60.0,27.78838608642799,17
train,aachen,aachen_000139_000019,0,Clean,,,10
train,aachen,aachen_000139_000019,1,SevereJPEG,40.0,26.274162527103698,10
train,aachen,aachen_000139_000019,2,SevereJPEG,20.0,22.837454412111285,10
train,aachen,aachen_000139_000019,3,SevereJPEG,5.0,14.932769903011955,10
train,aachen,aachen_000140_000019,0,Clean,,,23
train,aachen,aachen_000140_000019,1,GaussNoise,5.0,22.817736276123,23
train,aachen,aachen_000140_000019,2,GaussNoise,10.0,16.86431870835516,23
train,aachen,aachen_000140_000019,3,GaussNoise,20.0,11.065588173724572,23
train,aachen,aachen_000141_000019,0,Clean,,,11
train,aachen,aachen_000141_000019,1,GaussNoise,35.0,6.634291521622021,11
train,aachen,aachen_000141_000019,2,GaussNoise,50.0,4.01616616688447,11
train,aachen,aachen_000141_000019,3,LowLight,0.8,13.76601247152643,11
train,aachen,aachen_000142_000019,0,Clean,,,24
train,aachen,aachen_000142_000019,1,LowLight,0.6,7.837898672128879,24
train,aachen,aachen_000142_000019,2,LowLight,0.4,4.355889160109831,24
train,aachen,aachen_000142_000019,3,LowLight,0.25,2.437923131136454,24
train,aachen,aachen_000143_000019,0,Clean,,,15
train,aachen,aachen_000143_000019,1,LowLight,0.1,0.8607254460057097,15
train,aachen,aachen_000143_000019,2,MotionBlur,3.0,38.24786214531837,15
train,aachen,aachen_000143_000019,3,MotionBlur,5.0,30.66690742670641,15
train,aachen,aachen_000144_000019,0,Clean,,,18
train,aachen,aachen_000144_000019,1,MotionBlur,9.0,25.068076125992135,18
train,aachen,aachen_000144_000019,2,MotionBlur,15.0,22.08489459976548,18
train,aachen,aachen_000144_000019,3,MotionBlur,25.0,19.869553084606554,18
train,aachen,aachen_000145_000019,0,Clean,,,30
train,aachen,aachen_000145_000019,1,SevereJPEG,80.0,30.750928186309928,30
train,aachen,aachen_000145_000019,2,SevereJPEG,60.0,28.852078860995924,30
train,aachen,aachen_000145_000019,3,SevereJPEG,40.0,27.53191936000636,30
train,aachen,aachen_000146_000019,0,Clean,,,18
train,aachen,aachen_000146_000019,1,SevereJPEG,20.0,25.97294758602994,18
train,aachen,aachen_000146_000019,2,SevereJPEG,5.0,18.263449359387987,18
train,aachen,aachen_000146_000019,3,GaussNoise,5.0,23.72703687934569,18
train,aachen,aachen_000147_000019,0,Clean,,,36
train,aachen,aachen_000147_000019,1,GaussNoise,10.0,16.319323231651943,36
train,aachen,aachen_000147_000019,2,GaussNoise,20.0,10.572785801509465,36
train,aachen,aachen_000147_000019,3,GaussNoise,35.0,6.252343239968866,36
train,aachen,aachen_000148_000019,0,Clean,,,8
train,aachen,aachen_000148_000019,1,GaussNoise,50.0,4.69623590076025,8
train,aachen,aachen_000148_000019,2,LowLight,0.8,13.784574126371599,8
train,aachen,aachen_000148_000019,3,LowLight,0.6,7.861635746122232,8
train,aachen,aachen_000149_000019,0,Clean,,,5
train,aachen,aachen_000149_000019,1,LowLight,0.4,4.376024888962774,5
train,aachen,aachen_000149_000019,2,LowLight,0.25,2.453043591144633,5
train,aachen,aachen_000149_000019,3,LowLight,0.1,0.8690771346016247,5
train,aachen,aachen_000150_000019,0,Clean,,,11
train,aachen,aachen_000150_000019,1,MotionBlur,3.0,31.43319897425773,11
train,aachen,aachen_000150_000019,2,MotionBlur,5.0,25.227327808032207,11
train,aachen,aachen_000150_000019,3,MotionBlur,9.0,21.927464965061834,11
train,aachen,aachen_000151_000019,0,Clean,,,5
train,aachen,aachen_000151_000019,1,MotionBlur,15.0,22.93180054735751,5
train,aachen,aachen_000151_000019,2,MotionBlur,25.0,20.49886534836194,5
train,aachen,aachen_000151_000019,3,SevereJPEG,80.0,30.826469814356013,5
train,aachen,aachen_000152_000019,0,Clean,,,1
train,aachen,aachen_000152_000019,1,SevereJPEG,60.0,28.006777483692073,1
train,aachen,aachen_000152_000019,2,SevereJPEG,40.0,26.754790686368,1
train,aachen,aachen_000152_000019,3,SevereJPEG,20.0,23.93223929625915,1
train,aachen,aachen_000153_000019,0,Clean,,,2
train,aachen,aachen_000153_000019,1,SevereJPEG,5.0,17.770130316447926,2
train,aachen,aachen_000153_000019,2,GaussNoise,5.0,22.397316654970293,2
train,aachen,aachen_000153_000019,3,GaussNoise,10.0,16.455919802465285,2
train,aachen,aachen_000154_000019,0,Clean,,,21
train,aachen,aachen_000154_000019,1,GaussNoise,20.0,10.77663429958466,21
train,aachen,aachen_000154_000019,2,GaussNoise,35.0,6.3639939317948935,21
train,aachen,aachen_000154_000019,3,GaussNoise,50.0,3.7290361897723834,21
train,aachen,aachen_000155_000019,0,Clean,,,3
train,aachen,aachen_000155_000019,1,LowLight,0.8,13.775470936393727,3
train,aachen,aachen_000155_000019,2,LowLight,0.6,7.856679723398657,3
train,aachen,aachen_000155_000019,3,LowLight,0.4,4.368738795416284,3
train,aachen,aachen_000156_000019,0,Clean,,,3
train,aachen,aachen_000156_000019,1,LowLight,0.25,2.455173387086501,3
train,aachen,aachen_000156_000019,2,LowLight,0.1,0.8716942928683882,3
train,aachen,aachen_000156_000019,3,MotionBlur,3.0,35.970352838203844,3
train,aachen,aachen_000157_000019,0,Clean,,,4
train,aachen,aachen_000157_000019,1,MotionBlur,5.0,29.274164892575577,4
train,aachen,aachen_000157_000019,2,MotionBlur,9.0,26.22439896146806,4
train,aachen,aachen_000157_000019,3,MotionBlur,15.0,23.08657377273603,4
train,aachen,aachen_000158_000019,0,Clean,,,5
train,aachen,aachen_000158_000019,1,MotionBlur,25.0,20.602359516557634,5
train,aachen,aachen_000158_000019,2,SevereJPEG,80.0,30.25436857682841,5
train,aachen,aachen_000158_000019,3,SevereJPEG,60.0,28.628611340084813,5
train,aachen,aachen_000159_000019,0,Clean,,,4
train,aachen,aachen_000159_000019,1,SevereJPEG,40.0,26.11259689273458,4
train,aachen,aachen_000159_000019,2,SevereJPEG,20.0,23.192324542106274,4
train,aachen,aachen_000159_000019,3,SevereJPEG,5.0,15.14517253592368,4
train,aachen,aachen_000160_000019,0,Clean,,,12
train,aachen,aachen_000160_000019,1,GaussNoise,5.0,21.015724631581463,12
train,aachen,aachen_000160_000019,2,GaussNoise,10.0,15.086292810166025,12
train,aachen,aachen_000160_000019,3,GaussNoise,20.0,9.387379301915649,12
train,aachen,aachen_000161_000019,0,Clean,,,12
train,aachen,aachen_000161_000019,1,GaussNoise,35.0,6.219757693842097,12
train,aachen,aachen_000161_000019,2,GaussNoise,50.0,3.5951186548772918,12
train,aachen,aachen_000161_000019,3,LowLight,0.8,13.746901826127836,12
train,aachen,aachen_000162_000019,0,Clean,,,14
train,aachen,aachen_000162_000019,1,LowLight,0.6,7.827334581261022,14
train,aachen,aachen_000162_000019,2,LowLight,0.4,4.348973858667959,14
train,aachen,aachen_000162_000019,3,LowLight,0.25,2.4326714695895486,14
train,aachen,aachen_000163_000019,0,Clean,,,24
train,aachen,aachen_000163_000019,1,LowLight,0.1,0.8521882440502693,24
train,aachen,aachen_000163_000019,2,MotionBlur,3.0,35.47691066813122,24
train,aachen,aachen_000163_000019,3,MotionBlur,5.0,30.23270557771699,24
train,aachen,aachen_000164_000019,0,Clean,,,15
train,aachen,aachen_000164_000019,1,MotionBlur,9.0,23.164449354243995,15
train,aachen,aachen_000164_000019,2,MotionBlur,15.0,19.953693177929292,15
train,aachen,aachen_000164_000019,3,MotionBlur,25.0,17.89750182106001,15
train,aachen,aachen_000165_000019,0,Clean,,,7
train,aachen,aachen_000165_000019,1,SevereJPEG,80.0,28.945905718877974,7
train,aachen,aachen_000165_000019,2,SevereJPEG,60.0,27.28378650804776,7
train,aachen,aachen_000165_000019,3,SevereJPEG,40.0,26.11552153277497,7
train,aachen,aachen_000166_000019,0,Clean,,,20
train,aachen,aachen_000166_000019,1,SevereJPEG,20.0,24.431488632814453,20
train,aachen,aachen_000166_000019,2,SevereJPEG,5.0,16.525197082360567,20
train,aachen,aachen_000166_000019,3,GaussNoise,5.0,22.525474701669893,20
train,aachen,aachen_000167_000019,0,Clean,,,6
train,aachen,aachen_000167_000019,1,GaussNoise,10.0,15.47274395668448,6
train,aachen,aachen_000167_000019,2,GaussNoise,20.0,9.626766544481104,6
train,aachen,aachen_000167_000019,3,GaussNoise,35.0,5.221247682455069,6
train,aachen,aachen_000168_000019,0,Clean,,,30
train,aachen,aachen_000168_000019,1,GaussNoise,50.0,3.44190080570674,30
train,aachen,aachen_000168_000019,2,LowLight,0.8,13.74328822942957,30
train,aachen,aachen_000168_000019,3,LowLight,0.6,7.841098892755873,30
train,aachen,aachen_000169_000019,0,Clean,,,8
train,aachen,aachen_000169_000019,1,LowLight,0.4,4.377121009226873,8
train,aachen,aachen_000169_000019,2,LowLight,0.25,2.453813227996894,8
train,aachen,aachen_000169_000019,3,LowLight,0.1,0.870087294264234,8
train,aachen,aachen_000170_000019,0,Clean,,,27
train,aachen,aachen_000170_000019,1,MotionBlur,3.0,35.24344039664551,27
